gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),46.83,630.87,No
Male,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,78.23,945.64,No
Female,0,No,Yes,2,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),63.66,129.8,Yes
Male,0,No,No,19,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Two year,No,Mailed check,81.37,1392.44,No
Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,18.21,786.06,Yes
Female,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.92,4094.33,Yes
Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.03,3130.19,No
Female,0,No,No,49,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,34.89,1792.63,No
Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,58.88,2423.21,Yes
Male,0,Yes,No,33,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.85,1655.35,Yes
Male,0,No,No,41,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),105.48,4228.88,No
Male,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,102.5,6881.19,No
Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Electronic check,34.27,615.84,No
Female,0,No,No,39,Yes,Yes,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.41,3757.35,No
Female,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,80.1,595.65,Yes
Female,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),43.51,1752.83,No
Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),113.02,3666.68,No
Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.88,2245.31,Yes
Female,0,No,No,69,Yes,No,DSL,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,98.9,7111.3,No
Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,86.39,5533.82,Yes
Female,0,No,No,63,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,99.18,6435.8,Yes
Male,0,Yes,No,71,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,27.63,1934.27,No
Male,0,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,39.27,1812.29,No
Male,1,No,No,3,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Electronic check,90.83,257.92,Yes
Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),33.01,1061.62,Yes
Female,0,No,Yes,9,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.58,783.48,No
Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,49.31,3272.84,No
Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),79.51,1533.14,No
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,55.31,2420.56,No
Female,0,No,Yes,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,79.19,921.77,No
Male,1,Yes,No,28,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),81.27,2499.77,No
Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),62.28,2985.08,No
Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),112.81,718.77,Yes
Male,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.15,1593.28,No
Male,0,No,No,19,No,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,110.39,2240.0,No
Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,92.97,4702.39,No
Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,30.6,1838.64,No
Male,0,Yes,Yes,67,No,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,112.59,8077.13,No
Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,82.95,3034.91,Yes
Female,0,No,No,41,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,27.96,1099.97,No
Female,0,Yes,Yes,31,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,85.55,2388.77,No
Male,0,No,Yes,39,Yes,No,DSL,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,54.22,2109.57,No
Male,0,No,No,52,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,110.26,6066.71,No
Female,0,No,No,47,No,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.88,4032.76,Yes
Male,1,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),80.46,1498.46,Yes
Male,0,No,Yes,52,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,41.28,2102.94,Yes
Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),104.67,7123.79,No
Male,0,Yes,No,62,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.06,6596.11,No
Male,0,Yes,No,5,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,82.36,440.45,No
Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.63,5800.87,Yes
Female,0,No,No,4,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.85,134.79,Yes
Female,0,Yes,No,11,No,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.34,687.3,No
Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,31.22,592.5,No
Female,0,No,No,27,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,94.53,2773.83,No
Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,61.44,1655.6,No
Male,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),110.73,2156.08,No
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,111.77,4455.17,No
Male,0,Yes,No,61,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),71.74,4318.83,No
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Mailed check,28.32,1448.83,No
Female,1,No,No,20,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.68,1056.15,Yes
Female,0,No,Yes,70,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.15,7275.32,No
Male,0,Yes,No,49,Yes,Yes,No,No internet service,No,Yes,Yes,No,No,Two year,Yes,Electronic check,72.27,3763.83,No
Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),30.95,467.22,No
Male,0,No,No,18,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,25.01,453.32,No
Female,0,No,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.88,4408.26,No
Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),93.92,1867.82,No
Male,0,No,No,60,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,78.38,4318.92,No
Male,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),23.02,1373.4,No
Female,1,No,No,26,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,85.99,2229.88,No
Female,1,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),113.4,7115.29,Yes
Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,57.36,3635.94,Yes
Female,0,No,No,3,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,96.76,302.84,No
Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,94.68,2977.25,No
Male,1,Yes,Yes,19,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.38,1788.12,Yes
Female,0,Yes,No,10,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),58.75,604.26,No
Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),83.77,3568.3,No
Female,1,No,No,19,Yes,No,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,26.6,503.25,Yes
Male,0,No,Yes,58,Yes,No,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,41.89,2536.02,No
Female,0,Yes,No,6,Yes,No,No,No internet service,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),50.77,324.37,Yes
Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),99.06,5351.47,No
Female,1,Yes,Yes,14,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),86.47,1121.56,No
Male,0,No,No,58,No,No,DSL,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,61.34,3469.44,No
Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.86,455.57,Yes
Female,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,63.73,128.42,No
Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),73.14,1272.76,No
Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,74.08,4196.5,No
Female,0,No,No,35,No,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),68.15,2294.21,No
Female,1,No,No,66,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,78.67,4948.71,No
Female,0,Yes,No,56,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,41.51,2168.48,No
Female,1,No,No,43,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.98,3218.43,Yes
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),117.9,8067.49,Yes
Male,0,Yes,No,8,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,55.87,429.28,No
Male,0,Yes,No,5,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),25.43,123.06,Yes
Female,0,No,No,13,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),106.62,1274.04,No
Male,0,Yes,No,7,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,One year,Yes,Mailed check,89.39,581.22,No
Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,110.17,2176.07,No
Female,0,No,Yes,37,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),105.67,3963.49,No
Male,0,No,No,45,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,101.94,4518.28,No
Female,1,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,19.04,894.53,No
Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,102.63,5387.91,Yes
Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Electronic check,40.8,2464.56,No
Male,0,No,No,51,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,26.99,1364.15,No
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,41.94,158.55,No
Male,0,No,Yes,56,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,104.12,5699.85,No
Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),103.46,3452.87,No
Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),58.81,2591.93,No
Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,80.95,1183.84,No
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),86.75,838.38,No
Female,0,Yes,No,16,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.66,1197.04,No
Male,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),78.03,2497.73,No
Male,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.14,1256.71,No
Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.94,300.03,Yes
Female,0,No,No,47,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,53.21,2389.66,Yes
Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),53.93,2028.88,No
Male,0,Yes,No,18,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,44.68,811.04,No
Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Electronic check,111.68,2268.33,No
Female,1,No,No,2,Yes,Yes,No,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),39.58,79.89,Yes
Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.97,3394.77,Yes
Female,0,Yes,No,30,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,88.33,2597.52,No
Female,0,Yes,No,10,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,94.6,895.29,Yes
Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,85.11,4988.13,No
Female,0,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,24.25,966.85,Yes
Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,No,Electronic check,40.38,2191.54,No
Female,0,No,No,53,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,115.57,5984.97,Yes
Female,0,Yes,Yes,40,No,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.1,1690.21,No
Male,1,No,No,16,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),52.08,853.54,No
Female,0,No,No,48,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,115.26,5387.31,No
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,112.55,7494.27,No
Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,46.01,1878.92,No
Male,0,No,Yes,44,Yes,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,73.64,3196.58,No
Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.58,595.94,No
Male,0,Yes,No,61,No,No,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.23,4745.45,Yes
Male,0,Yes,Yes,7,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,38.79,270.39,No
Male,0,Yes,Yes,30,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,82.25,2516.62,No
Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.33,1069.76,No
Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),54.99,572.42,No
Female,0,No,Yes,70,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),97.27,6401.25,No
Female,0,No,Yes,29,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Electronic check,68.81,2054.55,No
Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),115.1,671.0,Yes
Female,0,Yes,Yes,51,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),57.38,2661.34,No
Female,0,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,109.85,4389.54,No
Male,0,No,No,22,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,97.8,2057.11,Yes
Male,1,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.15,5512.31,Yes
Male,1,Yes,Yes,40,No,No,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),66.41,2423.3,No
Male,1,Yes,No,7,Yes,No,DSL,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),69.17,488.35,No
Female,0,No,Yes,40,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),49.05,1840.24,No
Male,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),110.84,2621.11,No
Male,0,Yes,Yes,41,Yes,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,40.63,1623.88,Yes
Male,1,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),59.02,2988.48,No
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.72,3009.32,No
Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.88,1914.81,No
Female,0,No,No,69,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,45.22,3216.12,No
Female,0,No,Yes,59,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),55.65,3097.41,Yes
Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.4,2462.7,Yes
Female,0,No,No,25,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),30.29,690.97,No
Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),82.12,1981.15,No
